"origin","destination","count","iata","order_count","order_length_days","date_start","date_end"
"PIT","TPA","1089","PIT","4","434","2020-04-19","2021-06-27"
"PLN","DCA","1","PLN","29","421","2020-04-26","2021-06-21"
"PLN","DTW","263","PLN","29","421","2020-04-26","2021-06-21"
"PMD","SFO","728","PMD","8","423","2020-06-18","2021-08-15"
"PSC","DEN","940","PSC","12","415","2020-06-26","2021-08-15"
"PSC","SLC","1600","PSC","12","415","2020-06-26","2021-08-15"
"PSC","TWF","1","PSC","12","415","2020-06-26","2021-08-15"
"PSP","DEN","998","PSP","8","423","2020-06-18","2021-08-15"
"PSP","DFW","1096","PSP","8","423","2020-06-18","2021-08-15"
"PSP","FAT","1","PSP","8","423","2020-06-18","2021-08-15"
"PSP","GJT","1","PSP","8","423","2020-06-18","2021-08-15"
"PSP","IAH","216","PSP","8","423","2020-06-18","2021-08-15"
"PSP","LAS","1281","PSP","8","423","2020-06-18","2021-08-15"
"PSP","LAX","2597","PSP","8","423","2020-06-18","2021-08-15"
"PSP","MSP","214","PSP","8","423","2020-06-18","2021-08-15"
"PSP","ONT","1","PSP","8","423","2020-06-18","2021-08-15"
"PSP","ORD","452","PSP","8","423","2020-06-18","2021-08-15"
"PSP","PDX","169","PSP","8","423","2020-06-18","2021-08-15"
"PSP","PHX","1752","PSP","8","423","2020-06-18","2021-08-15"
"PSP","SEA","664","PSP","8","423","2020-06-18","2021-08-15"
"PSP","SFO","1638","PSP","8","423","2020-06-18","2021-08-15"
"PSP","SLC","898","PSP","8","423","2020-06-18","2021-08-15"
"PSP","TWF","1","PSP","8","423","2020-06-18","2021-08-15"
"PUB","COS","2","PUB","26","260","2020-07-16","2021-04-02"
"PVD","ATL","1390","PVD","35","423","2020-05-08","2021-07-05"
"PVD","BDL","1","PVD","35","423","2020-05-08","2021-07-05"
"PVD","BNA","366","PVD","35","423","2020-05-08","2021-07-05"
"PVD","BOS","3","PVD","35","423","2020-05-08","2021-07-05"
"PVD","BWI","3981","PVD","35","423","2020-05-08","2021-07-05"
"PVD","CLE","360","PVD","35","423","2020-05-08","2021-07-05"
"PVD","CLT","1439","PVD","35","423","2020-05-08","2021-07-05"
"PVD","CVG","958","PVD","35","423","2020-05-08","2021-07-05"
"PVD","DCA","672","PVD","35","423","2020-05-08","2021-07-05"
"PVD","DTW","1105","PVD","35","423","2020-05-08","2021-07-05"
"PVD","EWR","1102","PVD","35","423","2020-05-08","2021-07-05"
"PVD","FLL","425","PVD","35","423","2020-05-08","2021-07-05"
"PVD","IAD","511","PVD","35","423","2020-05-08","2021-07-05"
"PVD","JFK","604","PVD","35","423","2020-05-08","2021-07-05"
"PVD","LAS","364","PVD","35","423","2020-05-08","2021-07-05"
"PVD","MCO","2148","PVD","35","423","2020-05-08","2021-07-05"
"PVD","MDW","1373","PVD","35","423","2020-05-08","2021-07-05"
"PVD","MSP","6","PVD","35","423","2020-05-08","2021-07-05"
"PVD","ORD","1792","PVD","35","423","2020-05-08","2021-07-05"
"PVD","PHL","2563","PVD","35","423","2020-05-08","2021-07-05"
"PVD","PHX","365","PVD","35","423","2020-05-08","2021-07-05"
"PVD","TPA","981","PVD","35","423","2020-05-08","2021-07-05"
"PWM","ATL","904","PWM","9","387","2020-05-01","2021-05-23"
"PWM","BOS","2","PWM","9","387","2020-05-01","2021-05-23"
"PWM","BWI","995","PWM","9","387","2020-05-01","2021-05-23"
"PWM","CLE","306","PWM","9","387","2020-05-01","2021-05-23"
"PWM","CLT","277","PWM","9","387","2020-05-01","2021-05-23"
"PWM","CVG","563","PWM","9","387","2020-05-01","2021-05-23"
"PWM","DTW","67","PWM","9","387","2020-05-01","2021-05-23"
"PWM","EWR","741","PWM","9","387","2020-05-01","2021-05-23"
"PWM","IAD","407","PWM","9","387","2020-05-01","2021-05-23"
"PWM","JFK","1818","PWM","9","387","2020-05-01","2021-05-23"
"PWM","MCO","459","PWM","9","387","2020-05-01","2021-05-23"
"PWM","MSP","42","PWM","9","387","2020-05-01","2021-05-23"
"PWM","ORD","316","PWM","9","387","2020-05-01","2021-05-23"
"RDD","SBA","1","RDD","8","423","2020-06-18","2021-08-15"
"RDD","SFO","1680","RDD","8","423","2020-06-18","2021-08-15"
"RDD","SMF","1","RDD","8","423","2020-06-18","2021-08-15"
"RDM","DEN","12","RDM","12","410","2020-07-01","2021-08-15"
"RDM","IDA","1","RDM","12","410","2020-07-01","2021-08-15"
"RDM","PDX","1619","RDM","12","410","2020-07-01","2021-08-15"
"RDM","SFO","1083","RDM","12","410","2020-07-01","2021-08-15"
"RDM","SLC","719","RDM","12","410","2020-07-01","2021-08-15"
"RDU","ATL","5418","RDU","15","321","2020-06-26","2021-05-13"
"RDU","AUS","231","RDU","15","321","2020-06-26","2021-05-13"
"RDU","BDL","1149","RDU","15","321","2020-06-26","2021-05-13"
"RDU","BHM","160","RDU","15","321","2020-06-26","2021-05-13"
"RDU","BNA","1617","RDU","15","321","2020-06-26","2021-05-13"
"RDU","BOS","3870","RDU","15","321","2020-06-26","2021-05-13"
"RDU","BWI","2078","RDU","15","321","2020-06-26","2021-05-13"
"RDU","CLE","307","RDU","15","321","2020-06-26","2021-05-13"
"RDU","CLT","2339","RDU","15","321","2020-06-26","2021-05-13"
"RDU","CMH","500","RDU","15","321","2020-06-26","2021-05-13"
"RDU","CVG","1317","RDU","15","321","2020-06-26","2021-05-13"
"RDU","DCA","2772","RDU","15","321","2020-06-26","2021-05-13"
"RDU","DEN","470","RDU","15","321","2020-06-26","2021-05-13"
"RDU","DFW","2347","RDU","15","321","2020-06-26","2021-05-13"
"RDU","DTW","1368","RDU","15","321","2020-06-26","2021-05-13"
"RDU","EWR","2394","RDU","15","321","2020-06-26","2021-05-13"
"RDU","FLL","696","RDU","15","321","2020-06-26","2021-05-13"
"RDU","GRB","1","RDU","15","321","2020-06-26","2021-05-13"
"RDU","IAD","1722","RDU","15","321","2020-06-26","2021-05-13"
"RDU","IAH","1995","RDU","15","321","2020-06-26","2021-05-13"
"RDU","IND","673","RDU","15","321","2020-06-26","2021-05-13"
"RDU","JAX","595","RDU","15","321","2020-06-26","2021-05-13"
"RDU","JFK","3989","RDU","15","321","2020-06-26","2021-05-13"
"RDU","LAS","715","RDU","15","321","2020-06-26","2021-05-13"
"RDU","LAX","8","RDU","15","321","2020-06-26","2021-05-13"
"RDU","LGA","4135","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MCI","652","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MCO","1738","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MDW","1360","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MEM","1062","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MIA","1098","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MKE","490","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MSP","726","RDU","15","321","2020-06-26","2021-05-13"
"RDU","MSY","474","RDU","15","321","2020-06-26","2021-05-13"
"RDU","ORD","3094","RDU","15","321","2020-06-26","2021-05-13"
"RDU","PHL","3363","RDU","15","321","2020-06-26","2021-05-13"
"RDU","PHX","755","RDU","15","321","2020-06-26","2021-05-13"
"RDU","SAT","229","RDU","15","321","2020-06-26","2021-05-13"
"RDU","SDF","426","RDU","15","321","2020-06-26","2021-05-13"
"RDU","SLC","327","RDU","15","321","2020-06-26","2021-05-13"
"RDU","STL","358","RDU","15","321","2020-06-26","2021-05-13"
"RDU","TPA","1057","RDU","15","321","2020-06-26","2021-05-13"
"RDU","XNA","104","RDU","15","321","2020-06-26","2021-05-13"
"RFD","DEN","290","RFD","33","405","2020-05-01","2021-06-10"
"RHI","MSP","221","RHI","5","241","2020-08-01","2021-03-30"
"RIC","ATL","4536","RIC","8","350","2020-05-29","2021-05-14"
"RIC","BOS","688","RIC","8","350","2020-05-29","2021-05-14"
"RIC","CLE","905","RIC","8","350","2020-05-29","2021-05-14"
"RIC","CLT","1800","RIC","8","350","2020-05-29","2021-05-14"
"RIC","CVG","779","RIC","8","350","2020-05-29","2021-05-14"
"RIC","DCA","2","RIC","8","350","2020-05-29","2021-05-14"
"RIC","DFW","1041","RIC","8","350","2020-05-29","2021-05-14"
"RIC","DTW","700","RIC","8","350","2020-05-29","2021-05-14"
"RIC","EWR","1576","RIC","8","350","2020-05-29","2021-05-14"
"RIC","FLL","366","RIC","8","350","2020-05-29","2021-05-14"
"RIC","IAH","971","RIC","8","350","2020-05-29","2021-05-14"
"RIC","JAX","1","RIC","8","350","2020-05-29","2021-05-14"
"RIC","JFK","1703","RIC","8","350","2020-05-29","2021-05-14"
"RIC","LGA","1337","RIC","8","350","2020-05-29","2021-05-14"
"RIC","MCO","515","RIC","8","350","2020-05-29","2021-05-14"
"RIC","MEM","292","RIC","8","350","2020-05-29","2021-05-14"
"RIC","MIA","152","RIC","8","350","2020-05-29","2021-05-14"
"RIC","MSP","340","RIC","8","350","2020-05-29","2021-05-14"
"RIC","ORD","1884","RIC","8","350","2020-05-29","2021-05-14"
"RIC","ORF","1","RIC","8","350","2020-05-29","2021-05-14"
"RIC","PHL","387","RIC","8","350","2020-05-29","2021-05-14"
"RIC","RDU","1","RIC","8","350","2020-05-29","2021-05-14"
"RKS","DEN","545","RKS","4","65","2021-01-09","2021-03-15"
"RKS","GCC","58","RKS","4","65","2021-01-09","2021-03-15"
"RKS","SLC","351","RKS","4","65","2021-01-09","2021-03-15"
"RNO","ATL","169","RNO","7","417","2020-06-24","2021-08-15"
"RNO","BOI","1025","RNO","7","417","2020-06-24","2021-08-15"
"RNO","BUR","1","RNO","7","417","2020-06-24","2021-08-15"
"RNO","DEN","1353","RNO","7","417","2020-06-24","2021-08-15"
"RNO","DFW","1095","RNO","7","417","2020-06-24","2021-08-15"
"RNO","GEG","214","RNO","7","417","2020-06-24","2021-08-15"
"RNO","IAH","428","RNO","7","417","2020-06-24","2021-08-15"
"RNO","LAS","4508","RNO","7","417","2020-06-24","2021-08-15"
"RNO","LAX","1905","RNO","7","417","2020-06-24","2021-08-15"
"RNO","LGB","464","RNO","7","417","2020-06-24","2021-08-15"
"RNO","MDW","365","RNO","7","417","2020-06-24","2021-08-15"
"RNO","OAK","1322","RNO","7","417","2020-06-24","2021-08-15"
"RNO","ONT","273","RNO","7","417","2020-06-24","2021-08-15"
"RNO","ORD","365","RNO","7","417","2020-06-24","2021-08-15"
"RNO","PDX","1144","RNO","7","417","2020-06-24","2021-08-15"
"RNO","PHX","2779","RNO","7","417","2020-06-24","2021-08-15"
"RNO","PIH","1","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SAN","730","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SEA","799","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SFO","1886","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SJC","1364","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SLC","1814","RNO","7","417","2020-06-24","2021-08-15"
"RNO","SNA","60","RNO","7","417","2020-06-24","2021-08-15"
"RNO","TUS","222","RNO","7","417","2020-06-24","2021-08-15"
"ROA","ATL","1731","ROA","8","350","2020-05-29","2021-05-14"
"ROA","BWI","1","ROA","8","350","2020-05-29","2021-05-14"
"ROA","CLT","1","ROA","8","350","2020-05-29","2021-05-14"
"ROA","CVG","2","ROA","8","350","2020-05-29","2021-05-14"
"ROA","DTW","748","ROA","8","350","2020-05-29","2021-05-14"
"ROA","IAD","601","ROA","8","350","2020-05-29","2021-05-14"
"ROA","MSN","1","ROA","8","350","2020-05-29","2021-05-14"
"ROA","ORD","635","ROA","8","350","2020-05-29","2021-05-14"
"ROC","ATL","2488","ROC","22","433","2020-04-17","2021-06-24"
"ROC","BOS","1","ROC","22","433","2020-04-17","2021-06-24"
"ROC","BWI","865","ROC","22","433","2020-04-17","2021-06-24"
"ROC","CLE","921","ROC","22","433","2020-04-17","2021-06-24"
"ROC","CLT","412","ROC","22","433","2020-04-17","2021-06-24"
"ROC","CVG","724","ROC","22","433","2020-04-17","2021-06-24"
"ROC","DFW","177","ROC","22","433","2020-04-17","2021-06-24"
"ROC","DTW","864","ROC","22","433","2020-04-17","2021-06-24"
"ROC","EWR","933","ROC","22","433","2020-04-17","2021-06-24"
"ROC","FLL","114","ROC","22","433","2020-04-17","2021-06-24"
"ROC","IAD","560","ROC","22","433","2020-04-17","2021-06-24"
"ROC","JFK","2435","ROC","22","433","2020-04-17","2021-06-24"
"ROC","LAS","84","ROC","22","433","2020-04-17","2021-06-24"
"ROC","MCO","700","ROC","22","433","2020-04-17","2021-06-24"
"ROC","MSP","136","ROC","22","433","2020-04-17","2021-06-24"
"ROC","ORD","2484","ROC","22","433","2020-04-17","2021-06-24"
"ROC","TPA","366","ROC","22","433","2020-04-17","2021-06-24"
"ROW","DFW","961","ROW","31","457","2020-05-15","2021-08-15"
"RST","DTW","171","RST","7","293","2020-07-24","2021-05-13"
"RST","MSP","817","RST","7","293","2020-07-24","2021-05-13"
"RST","ORD","2365","RST","7","293","2020-07-24","2021-05-13"
"SAN","ABQ","1054","SAN","8","423","2020-06-18","2021-08-15"
"SAN","ATL","2855","SAN","8","423","2020-06-18","2021-08-15"
"SAN","AUS","715","SAN","8","423","2020-06-18","2021-08-15"
"SAN","BFL","224","SAN","8","423","2020-06-18","2021-08-15"
"SAN","BNA","727","SAN","8","423","2020-06-18","2021-08-15"
"SAN","BOI","475","SAN","8","423","2020-06-18","2021-08-15"
"SAN","BOS","610","SAN","8","423","2020-06-18","2021-08-15"
"SAN","BWI","729","SAN","8","423","2020-06-18","2021-08-15"
"SAN","CLE","87","SAN","8","423","2020-06-18","2021-08-15"
"SAN","CLT","704","SAN","8","423","2020-06-18","2021-08-15"
"SAN","COS","476","SAN","8","423","2020-06-18","2021-08-15"
"SAN","CVG","573","SAN","8","423","2020-06-18","2021-08-15"
"SAN","DEN","5263","SAN","8","423","2020-06-18","2021-08-15"
"SAN","DFW","3528","SAN","8","423","2020-06-18","2021-08-15"
"SAN","DTW","580","SAN","8","423","2020-06-18","2021-08-15"
"SAN","ELP","366","SAN","8","423","2020-06-18","2021-08-15"
"SAN","EWR","1180","SAN","8","423","2020-06-18","2021-08-15"
"SAN","FAT","582","SAN","8","423","2020-06-18","2021-08-15"
"SAN","GEG","452","SAN","8","423","2020-06-18","2021-08-15"
"SAN","HNL","393","SAN","8","423","2020-06-18","2021-08-15"
"SAN","HOU","422","SAN","8","423","2020-06-18","2021-08-15"
"SAN","IAD","1331","SAN","8","423","2020-06-18","2021-08-15"
"SAN","IAH","2388","SAN","8","423","2020-06-18","2021-08-15"
"SAN","JFK","1630","SAN","8","423","2020-06-18","2021-08-15"
"SAN","KOA","23","SAN","8","423","2020-06-18","2021-08-15"
"SAN","LAS","5902","SAN","8","423","2020-06-18","2021-08-15"
"SAN","LAX","11224","SAN","8","423","2020-06-18","2021-08-15"
"SAN","LIH","31","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MCI","686","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MCO","13","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MDW","1708","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MEM","109","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MKE","106","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MRY","446","SAN","8","423","2020-06-18","2021-08-15"
"SAN","MSP","1333","SAN","8","423","2020-06-18","2021-08-15"
"SAN","OAK","5831","SAN","8","423","2020-06-18","2021-08-15"
"SAN","OGG","279","SAN","8","423","2020-06-18","2021-08-15"
"SAN","OKC","305","SAN","8","423","2020-06-18","2021-08-15"
"SAN","OMA","317","SAN","8","423","2020-06-18","2021-08-15"
"SAN","ONT","3","SAN","8","423","2020-06-18","2021-08-15"
"SAN","ORD","2948","SAN","8","423","2020-06-18","2021-08-15"
"SAN","PDX","1352","SAN","8","423","2020-06-18","2021-08-15"
"SAN","PHL","817","SAN","8","423","2020-06-18","2021-08-15"
"SAN","PHX","7581","SAN","8","423","2020-06-18","2021-08-15"
"SAN","RNO","729","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SAT","643","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SEA","2831","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SFO","6769","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SJC","5286","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SLC","2549","SAN","8","423","2020-06-18","2021-08-15"
"SAN","SMF","4603","SAN","8","423","2020-06-18","2021-08-15"
"SAN","STL","366","SAN","8","423","2020-06-18","2021-08-15"
"SAN","TUL","228","SAN","8","423","2020-06-18","2021-08-15"
"SAN","TUS","1413","SAN","8","423","2020-06-18","2021-08-15"
"SAT","ABQ","426","SAT","1","249","2020-07-03","2021-03-09"
"SAT","AMA","1","SAT","1","249","2020-07-03","2021-03-09"
"SAT","ATL","3241","SAT","1","249","2020-07-03","2021-03-09"
"SAT","AUS","2","SAT","1","249","2020-07-03","2021-03-09"
"SAT","BNA","676","SAT","1","249","2020-07-03","2021-03-09"
"SAT","BWI","730","SAT","1","249","2020-07-03","2021-03-09"
"SAT","CLE","233","SAT","1","249","2020-07-03","2021-03-09"
"SAT","CLT","658","SAT","1","249","2020-07-03","2021-03-09"
"SAT","CVG","882","SAT","1","249","2020-07-03","2021-03-09"
"SAT","DAL","4999","SAT","1","249","2020-07-03","2021-03-09"
"SAT","DEN","2510","SAT","1","249","2020-07-03","2021-03-09"
"SAT","DFW","5413","SAT","1","249","2020-07-03","2021-03-09"
"SAT","DTW","642","SAT","1","249","2020-07-03","2021-03-09"
"SAT","ELP","1332","SAT","1","249","2020-07-03","2021-03-09"
"SAT","EWR","954","SAT","1","249","2020-07-03","2021-03-09"
"SAT","HOU","2582","SAT","1","249","2020-07-03","2021-03-09"
"SAT","HRL","656","SAT","1","249","2020-07-03","2021-03-09"
"SAT","IAD","149","SAT","1","249","2020-07-03","2021-03-09"
"SAT","IAH","3755","SAT","1","249","2020-07-03","2021-03-09"
"SAT","IND","236","SAT","1","249","2020-07-03","2021-03-09"
"SAT","LAS","1575","SAT","1","249","2020-07-03","2021-03-09"
"SAT","LAX","1783","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MCI","578","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MCO","744","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MDW","710","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MEM","788","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MGM","1","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MSP","191","SAT","1","249","2020-07-03","2021-03-09"
"SAT","MSY","430","SAT","1","249","2020-07-03","2021-03-09"
"SAT","OKC","87","SAT","1","249","2020-07-03","2021-03-09"
"SAT","ONT","441","SAT","1","249","2020-07-03","2021-03-09"
"SAT","ORD","1815","SAT","1","249","2020-07-03","2021-03-09"
"SAT","PHL","290","SAT","1","249","2020-07-03","2021-03-09"
"SAT","PHX","2767","SAT","1","249","2020-07-03","2021-03-09"
"SAT","RDU","228","SAT","1","249","2020-07-03","2021-03-09"
"SAT","SAN","646","SAT","1","249","2020-07-03","2021-03-09"
"SAT","SFO","366","SAT","1","249","2020-07-03","2021-03-09"
"SAT","SLC","587","SAT","1","249","2020-07-03","2021-03-09"
"SAT","SMF","226","SAT","1","249","2020-07-03","2021-03-09"
"SAT","STL","246","SAT","1","249","2020-07-03","2021-03-09"
"SAT","TPA","365","SAT","1","249","2020-07-03","2021-03-09"
"SAT","TUL","89","SAT","1","249","2020-07-03","2021-03-09"
"SAT","TUS","240","SAT","1","249","2020-07-03","2021-03-09"
"SBA","DEN","840","SBA","8","423","2020-06-18","2021-08-15"
"SBA","DFW","366","SBA","8","423","2020-06-18","2021-08-15"
"SBA","LAS","305","SBA","8","423","2020-06-18","2021-08-15"
"SBA","LAX","4498","SBA","8","423","2020-06-18","2021-08-15"
"SBA","MRY","1","SBA","8","423","2020-06-18","2021-08-15"
"SBA","PHX","1617","SBA","8","423","2020-06-18","2021-08-15"
"SBA","SBP","1","SBA","8","423","2020-06-18","2021-08-15"
"SBA","SFO","3047","SBA","8","423","2020-06-18","2021-08-15"
"SBA","SJC","1208","SBA","8","423","2020-06-18","2021-08-15"
"SBA","SLC","685","SBA","8","423","2020-06-18","2021-08-15"
"SBP","FAT","1","SBP","8","423","2020-06-18","2021-08-15"
"SBP","LAS","128","SBP","8","423","2020-06-18","2021-08-15"
"SBP","LAX","2682","SBP","8","423","2020-06-18","2021-08-15"
"SBP","MFR","1","SBP","8","423","2020-06-18","2021-08-15"
"SBP","MRY","2","SBP","8","423","2020-06-18","2021-08-15"
"SBP","PHX","990","SBP","8","423","2020-06-18","2021-08-15"
"SBP","SFO","1758","SBP","8","423","2020-06-18","2021-08-15"
"SBP","SLC","284","SBP","8","423","2020-06-18","2021-08-15"
"SDF","ATL","2756","SDF","17","335","2020-07-10","2021-06-10"
"SDF","BHM","674","SDF","17","335","2020-07-10","2021-06-10"
"SDF","BOS","81","SDF","17","335","2020-07-10","2021-06-10"
"SDF","BWI","1483","SDF","17","335","2020-07-10","2021-06-10"
"SDF","CLE","728","SDF","17","335","2020-07-10","2021-06-10"
"SDF","CLT","795","SDF","17","335","2020-07-10","2021-06-10"
"SDF","CVG","639","SDF","17","335","2020-07-10","2021-06-10"
"SDF","DEN","384","SDF","17","335","2020-07-10","2021-06-10"
"SDF","DFW","1386","SDF","17","335","2020-07-10","2021-06-10"
"SDF","DTW","1011","SDF","17","335","2020-07-10","2021-06-10"
"SDF","EWR","1037","SDF","17","335","2020-07-10","2021-06-10"
"SDF","IAH","361","SDF","17","335","2020-07-10","2021-06-10"
"SDF","LAS","365","SDF","17","335","2020-07-10","2021-06-10"
"SDF","LGA","572","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MCO","533","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MDW","1685","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MEM","787","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MIA","366","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MKE","257","SDF","17","335","2020-07-10","2021-06-10"
"SDF","MSP","780","SDF","17","335","2020-07-10","2021-06-10"
"SDF","ORD","3497","SDF","17","335","2020-07-10","2021-06-10"
"SDF","PHL","2","SDF","17","335","2020-07-10","2021-06-10"
"SDF","PHX","365","SDF","17","335","2020-07-10","2021-06-10"
"SDF","RDU","426","SDF","17","335","2020-07-10","2021-06-10"
"SDF","SLC","3","SDF","17","335","2020-07-10","2021-06-10"
"SDF","SPI","1","SDF","17","335","2020-07-10","2021-06-10"
"SDF","STL","995","SDF","17","335","2020-07-10","2021-06-10"
"SDF","TPA","489","SDF","17","335","2020-07-10","2021-06-10"
"SEA","ABQ","708","SEA","12","415","2020-06-26","2021-08-15"
"SEA","ANC","6256","SEA","12","415","2020-06-26","2021-08-15"
"SEA","ATL","2571","SEA","12","415","2020-06-26","2021-08-15"
"SEA","AUS","147","SEA","12","415","2020-06-26","2021-08-15"
"SEA","BNA","364","SEA","12","415","2020-06-26","2021-08-15"
"SEA","BOI","1070","SEA","12","415","2020-06-26","2021-08-15"
"SEA","BOS","980","SEA","12","415","2020-06-26","2021-08-15"
"SEA","BUR","1390","SEA","12","415","2020-06-26","2021-08-15"
"SEA","BWI","242","SEA","12","415","2020-06-26","2021-08-15"
"SEA","CLE","229","SEA","12","415","2020-06-26","2021-08-15"
"SEA","CLT","480","SEA","12","415","2020-06-26","2021-08-15"
"SEA","CVG","791","SEA","12","415","2020-06-26","2021-08-15"
"SEA","DCA","727","SEA","12","415","2020-06-26","2021-08-15"
"SEA","DEN","6623","SEA","12","415","2020-06-26","2021-08-15"
"SEA","DFW","3917","SEA","12","415","2020-06-26","2021-08-15"
"SEA","DTW","1172","SEA","12","415","2020-06-26","2021-08-15"
"SEA","EWR","2026","SEA","12","415","2020-06-26","2021-08-15"
"SEA","FAI","956","SEA","12","415","2020-06-26","2021-08-15"
"SEA","GEG","4346","SEA","12","415","2020-06-26","2021-08-15"
"SEA","HNL","1638","SEA","12","415","2020-06-26","2021-08-15"
"SEA","IAD","1097","SEA","12","415","2020-06-26","2021-08-15"
"SEA","IAH","2395","SEA","12","415","2020-06-26","2021-08-15"
"SEA","IND","75","SEA","12","415","2020-06-26","2021-08-15"
"SEA","JFK","1852","SEA","12","415","2020-06-26","2021-08-15"
"SEA","JNU","1334","SEA","12","415","2020-06-26","2021-08-15"
"SEA","KOA","45","SEA","12","415","2020-06-26","2021-08-15"
"SEA","KTN","1289","SEA","12","415","2020-06-26","2021-08-15"
"SEA","LAS","5051","SEA","12","415","2020-06-26","2021-08-15"
"SEA","LAX","6865","SEA","12","415","2020-06-26","2021-08-15"
"SEA","LGB","1500","SEA","12","415","2020-06-26","2021-08-15"
"SEA","LIH","366","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MCI","365","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MCO","731","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MDW","1361","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MEM","350","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MIA","366","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MKE","121","SEA","12","415","2020-06-26","2021-08-15"
"SEA","MSP","2474","SEA","12","415","2020-06-26","2021-08-15"
"SEA","OAK","5095","SEA","12","415","2020-06-26","2021-08-15"
"SEA","OGG","900","SEA","12","415","2020-06-26","2021-08-15"
"SEA","ONT","1343","SEA","12","415","2020-06-26","2021-08-15"
"SEA","ORD","4608","SEA","12","415","2020-06-26","2021-08-15"
"SEA","PDX","2449","SEA","12","415","2020-06-26","2021-08-15"
"SEA","PHL","707","SEA","12","415","2020-06-26","2021-08-15"
"SEA","PHX","5062","SEA","12","415","2020-06-26","2021-08-15"
"SEA","PSP","667","SEA","12","415","2020-06-26","2021-08-15"
"SEA","RNO","802","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SAN","2833","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SFO","5409","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SIT","104","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SJC","3534","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SLC","3774","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SMF","3642","SEA","12","415","2020-06-26","2021-08-15"
"SEA","SNA","2860","SEA","12","415","2020-06-26","2021-08-15"
"SEA","STL","567","SEA","12","415","2020-06-26","2021-08-15"
"SEA","TUS","443","SEA","12","415","2020-06-26","2021-08-15"
"SFO","ABQ","529","SFO","8","423","2020-06-18","2021-08-15"
"SFO","ACV","2337","SFO","8","423","2020-06-18","2021-08-15"
"SFO","ANC","182","SFO","8","423","2020-06-18","2021-08-15"
"SFO","ASE","59","SFO","8","423","2020-06-18","2021-08-15"
"SFO","ATL","3098","SFO","8","423","2020-06-18","2021-08-15"
"SFO","AUS","609","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BFL","941","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BOI","1766","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BOS","2594","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BUR","1962","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BWI","366","SFO","8","423","2020-06-18","2021-08-15"
"SFO","BZN","28","SFO","8","423","2020-06-18","2021-08-15"
"SFO","CEC","705","SFO","8","423","2020-06-18","2021-08-15"
"SFO","CIC","1392","SFO","8","423","2020-06-18","2021-08-15"
"SFO","CLE","466","SFO","8","423","2020-06-18","2021-08-15"
"SFO","CLT","1429","SFO","8","423","2020-06-18","2021-08-15"
"SFO","COS","364","SFO","8","423","2020-06-18","2021-08-15"
